user_id,item_list
27157,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27158,762 16532 16534 8565 8519 16506 8506 16525 8523 5562 
27159,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27160,8858 8857 4506 8853 8856 8855 6174 15756 5458 15384 
27162,9302 6528 8414 9446 7581 8982 8666 8008 15101 15100 
27164,4640 4671 4668 3995 3997 494 4689 15760 4200 6880 
27165,8666 7581 8667 9145 4446 9144 10227 8526 8635 5897 
27166,5005 5850 9604 3968 7550 3900 6752 9691 6915 18071 
27167,725 5113 3572 3565 5562 5645 14847 9446 8481 5112 
27168,4769 126 8163 8162 8165 3806 4629 14847 5113 11920 
27170,8306 8309 9228 9236 4035 9103 4123 17732 7323 4077 
27171,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27172,5431 6404 8186 5156 14779 14909 10949 5432 16278 8179 
27173,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27174,16182 7703 657 17558 7699 17559 17560 4094 11561 14588 
27175,15031 9475 9476 3806 5875 7581 8666 5897 5888 8414 
27176,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27177,197 192 189 10227 4844 5044 194 5645 4410 4280 
27178,9785 16222 13922 6618 1557 13786 17556 17298 9887 13970 
27179,5561 3805 7651 724 7627 7706 725 6948 5044 2301 
27180,16176 16179 4059 17656 16200 1371 16049 17447 3902 1265 
27181,9203 9202 9204 9201 9303 4128 7602 4844 8638 8854 
27182,16712 16696 4785 1023 16710 16700 14847 6159 16709 16706 
27183,9203 9204 9201 4747 9205 7602 8982 9448 12469 3877 
27184,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27185,9092 6289 10466 16176 6404 16178 8483 16200 10227 6292 
27186,3902 8861 5114 13394 5865 11702 2437 11220 6782 5034 
27187,5679 15227 15223 15225 15226 17597 17594 16219 15228 15224 
27189,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27190,8306 6216 8308 8666 7326 3626 8668 4440 7594 3565 
27191,15119 15120 5896 5895 15114 12469 10227 15100 4280 8635 
27192,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27193,18096 16530 7478 18095 18097 1932 18094 16510 18092 762 
27194,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27195,8565 5530 5921 8858 14319 6458 8857 5922 5920 10562 
27196,5562 5508 3805 6157 3827 5113 7655 5561 7706 4748 
27197,8481 187 197 5113 5562 189 6289 7581 192 8982 
27200,6526 5508 3565 12469 3572 5189 3805 3566 8526 9303 
27201,14847 2835 12199 10636 12181 8638 12201 5291 2103 10227 
27202,4657 4728 4000 8666 4638 4731 1943 17140 9461 1023 
27203,18070 18063 11261 15222 11262 11256 15227 9451 15228 11258 
27204,8982 12469 5508 3565 5561 6526 4844 3572 3805 7581 
27205,10067 9477 160 75 15908 11734 379 13837 18094 7883 
27206,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27207,9303 7581 8414 8666 3572 9461 15101 6526 15100 15099 
27208,3565 3566 5508 11214 7659 7657 5561 3593 8414 7581 
27209,5142 7885 8849 5128 7659 7884 10466 4719 4717 5434 
27210,12469 8666 6526 9446 3565 7581 8008 3572 8982 15119 
27211,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27212,5645 10466 7310 6292 6289 7711 4630 4652 6089 8179 
27213,8414 8666 9461 15101 6526 15100 7581 15099 9448 15119 
27214,18098 6528 9303 4691 18095 5275 8008 12469 18097 8982 
27215,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
27216,8508 8515 8516 8414 9111 8666 8502 9461 15101 6526 
27219,10068 2301 197 4634 194 9303 8564 4728 4658 18343 
27220,7496 3842 3654 3655 4010 5143 5195 7494 5736 4513 
27221,9203 9202 9206 9201 3565 9208 9205 3593 7592 3572 
27222,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27223,3805 7706 724 7627 7655 6229 6948 725 5044 2301 
27224,5645 5296 187 15892 17955 6165 9224 5294 8478 6744 
27225,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27226,16376 4346 4357 16374 4359 16019 15652 15248 16377 11792 
27227,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27228,521 738 5872 11734 9930 739 11733 15908 736 737 
27229,197 192 194 187 8854 8179 6018 8856 8853 17955 
27232,4844 8505 5297 5113 8635 10466 3509 6018 8481 5112 
27233,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27234,4657 16292 4658 3554 15223 4844 8638 3556 6289 3806 
27236,6798 8534 5645 3565 8668 11905 8638 6794 10067 12469 
27237,15227 5561 9204 9203 3805 9202 9206 3251 15228 15226 
27238,16686 16685 4914 254 253 17778 13961 16580 18203 17777 
27239,3516 3517 12469 5261 3519 3518 9057 4689 13202 8526 
27240,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27241,5606 18146 18158 189 192 197 18157 5113 187 16162 
27242,12735 11262 9212 12966 1647 16555 12927 11975 2772 17186 
27243,6229 8526 2327 6201 737 9013 3537 1675 3727 7310 
27244,17735 7329 7326 4193 17733 7323 16182 4123 3509 6391 
27245,3572 5191 5190 3566 5895 4771 7581 5896 3593 4712 
27246,4634 4658 5508 521 189 192 197 3805 4748 126 
27247,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27248,4024 10585 13676 13079 711 5291 7533 9203 4359 12335 
27249,5189 5191 9126 9476 15030 8666 15031 7606 15119 14847 
27250,15120 15114 4279 5897 197 189 9475 7581 15030 192 
27251,5725 5192 5191 2301 9302 5204 10227 9228 5143 74 
27252,12590 15908 735 6778 15293 737 10813 738 4981 4018 
27253,3252 17302 4981 5398 8893 4735 8618 8866 6759 4828 
27254,5194 4771 5195 5213 4777 5472 16278 5191 18229 4990 
27255,10309 3214 828 14577 9069 12991 13320 1474 18227 18201 
27256,4795 5508 127 5194 5562 5120 5659 3655 11734 7496 
27257,393 16136 10969 4351 12517 9018 1651 6205 5523 3387 
27258,738 11733 11734 739 15908 736 737 17550 3655 7496 
27259,4034 3922 4691 4693 4361 9229 4696 9227 9224 7671 
27261,12224 3898 4034 4361 3146 4033 5455 13484 4035 2103 
27262,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27263,3566 8414 7581 8982 3593 9446 9302 8666 3568 9303 
27264,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
27265,17009 13937 16182 4361 16746 9887 13970 11316 4034 4033 
27266,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27267,4124 4193 4194 3922 4034 1408 4035 11477 16224 11504 
27268,9366 10353 11239 12535 17103 2396 15188 10398 9663 838 
27269,4513 5120 5128 8383 10831 9278 15683 3848 6689 431 
27270,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27271,4658 3572 3566 4713 4728 4727 4712 8982 189 4731 
27272,16293 5895 5896 15119 7581 8008 15120 8668 4280 3879 
27273,5607 5608 16419 12526 8856 8854 17870 4948 4357 4346 
27274,5677 5681 5365 18144 5952 5537 5651 3606 4341 5753 
27275,4035 4033 7704 3537 3922 7710 2301 4967 4783 4361 
27276,18230 18234 18236 18150 18162 10466 18153 18060 7372 8483 
27277,16292 10068 8074 4127 8075 15222 15227 15223 5748 10349 
27279,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27282,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27283,15101 15102 12469 15119 13297 13325 15114 15120 8008 7581 
27284,725 18153 3807 4083 4081 3805 4687 4696 4693 3827 
27285,5135 4976 5297 4977 18316 3381 17614 15243 8483 4538 
27286,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27287,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27288,8306 5673 7335 8309 5672 8347 7334 3554 6545 4082 
27289,5561 3805 4747 11733 5044 7706 8034 5560 2301 7655 
27290,1369 3922 16544 13709 1446 14293 13660 17376 17668 16384 
27293,5143 8564 15908 2301 735 5147 737 4481 1023 10813 
27294,8481 187 197 5113 5562 189 6289 7581 192 8982 
27295,4019 10466 6018 5112 5115 4844 6404 6292 6289 4410 
27297,3572 3566 5726 4637 3593 8982 11734 7581 12469 4719 
27298,15222 15223 18029 3807 4629 15226 15225 5560 15228 5510 
27299,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27300,15101 197 15100 15099 189 192 12469 2301 194 4128 
27301,8445 4844 8666 8526 8635 8638 6289 1212 6404 197 
27302,8506 2301 5142 4762 7662 8519 7659 5128 8505 12646 
27303,4082 9242 1305 16015 13453 1541 8739 13256 17873 6018 
27304,4755 5101 5455 4792 4768 13206 12259 5190 4506 1034 
27305,12355 5562 5142 5508 2730 8638 5128 4762 1212 5147 
27306,5113 5645 12525 5034 4323 16209 3488 8638 4693 15309 
27307,4527 4034 4528 4791 9236 4124 4361 7323 17733 4193 
27308,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27309,7493 7495 8564 8565 1665 7496 3654 7075 8567 2902 
27310,4191 13297 13325 661 6825 7336 9759 660 4284 15515 
27311,4124 4193 4194 4361 16224 9229 17559 17735 17558 17732 
27312,6292 15462 4844 10466 7310 10227 2616 5113 8638 6404 
27313,18063 10068 18067 4778 18068 7373 18140 18163 18065 18141 
27314,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27315,2730 16483 11863 9197 2731 2736 17750 1610 2725 2723 
27316,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27317,197 192 194 187 1212 10067 3565 5142 8668 12469 
27318,5508 5561 3805 5593 8635 1212 6292 4361 6404 7651 
27319,18153 18146 18168 5194 4770 192 189 18157 197 9126 
27320,6707 18229 4536 8357 10935 3420 11387 13178 2150 908 
27321,6289 7824 5113 7823 8481 7310 9224 3834 12698 1859 
27322,3565 3566 5562 6404 7581 5113 3805 10141 2301 4844 
27323,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27324,10068 5742 2301 3839 197 3842 5736 4634 194 9303 
27326,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
27327,189 4019 194 187 192 11833 11222 4844 4634 4728 
27328,189 192 187 8186 5143 194 10142 10067 1023 10068 
27329,3877 5508 10227 5561 17507 3805 6404 9461 2301 7655 
27330,8179 5143 6018 2301 5147 8423 4481 1023 10068 8426 
27331,8309 8308 4034 9227 3922 9236 4361 4123 4035 17735 
27332,15222 2729 15227 12469 15228 6798 10466 15226 6793 15225 
27333,144 7595 540 17928 722 18154 4472 9165 5555 11279 
27334,10227 10055 5951 10117 4446 6955 7310 8638 12469 8666 
27335,189 187 4728 192 194 9144 3537 4638 7598 8666 
27336,17750 17748 6381 4357 194 16135 4458 6806 18025 4197 
27337,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27338,12763 15424 10161 5842 9983 5616 6546 1833 6621 3483 
27339,4034 3922 4035 9227 9224 4028 4192 2185 9605 7340 
27340,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27341,1944 16220 16211 16175 4361 7584 16232 4755 4693 3834 
27342,6229 11259 11258 11261 16219 5707 8526 5710 2110 7744 
27343,4082 5114 4083 16376 10466 16093 15594 17614 15243 5112 
27344,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
27345,4194 4123 3252 4193 8666 187 8526 8635 7581 8445 
27346,10068 3922 17955 5297 5296 15892 2301 197 4634 194 
27347,5133 4722 3514 3516 4724 4723 3518 5261 3519 5147 
27348,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27349,151 161 8556 4217 5648 7320 14754 18407 10763 650 
27350,7824 7823 12698 4069 4065 5113 4059 4036 5114 5887 
27351,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27352,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27353,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27354,5561 8982 5508 9302 18179 2301 7657 3805 7659 3565 
27355,4771 7710 18300 3654 5562 7655 3806 7651 197 189 
27356,4702 4704 4691 4687 4219 4695 4737 9461 1944 15299 
27357,9709 4790 7909 5211 8534 8302 11802 15119 15120 15106 
27358,4703 8535 4704 16176 16178 4719 4717 6289 8481 3541 
27359,5143 4691 4693 8666 6167 1023 5562 5142 8638 4696 
27360,3728 14801 12914 13964 5017 7909 10296 10297 9725 1038 
27361,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27362,5834 15416 17666 15652 6040 6734 8488 6120 8485 15597 
27363,197 192 187 17258 8179 15712 12037 11402 10055 1212 
27364,2484 15309 9703 14724 3938 13113 17240 15278 14944 18471 
27365,10067 5562 6167 189 5560 14858 4748 3806 12138 10227 
27367,5645 10227 8483 8638 6289 5562 2301 6404 5112 8481 
27370,5143 2505 5142 2116 10067 7581 2752 8666 1023 2783 
27371,3579 3822 4866 9228 3819 3922 14277 6767 10467 8875 
27372,10227 4844 6404 5508 12469 8666 5276 10067 5561 8982 
27373,4018 8523 197 189 5752 5742 3568 10227 6292 194 
27374,4280 8306 8309 4985 4983 4251 5276 5280 5113 13206 
27375,619 1943 4693 17836 4687 4696 5275 4703 4702 10466 
27377,7380 4280 7618 10587 5680 14798 8884 16469 7642 13206 
27378,5113 3898 6404 4691 10227 8483 6954 4687 5645 7493 
27379,6648 4487 6637 6646 5135 6638 4432 4161 1193 782 
27380,187 10055 10067 8481 6289 1212 17955 10068 5113 3805 
27381,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27382,4762 5139 2301 8666 5204 8478 4481 4504 4779 588 
27383,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27384,192 194 10227 9709 4128 5560 8638 17835 10067 6404 
27385,3807 5560 5044 4629 3815 5510 724 6943 10195 5645 
27386,9477 4844 6289 5113 15030 4280 7584 7310 10227 4410 
27387,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27389,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
27390,4689 4690 4688 4701 5340 5537 3516 8547 5538 18329 
27392,3807 5560 5044 4629 3815 5510 724 6943 3922 10232 
27393,1648 12966 586 10664 1274 5802 10141 4586 12186 12730 
27395,15030 9475 7662 7659 9476 15031 7661 231 5897 6530 
27396,7437 15207 7172 5113 10466 4081 7450 14282 7416 18288 
27397,189 187 192 194 5297 5560 8481 12037 17955 10067 
27399,6404 8186 8179 14867 5653 14851 3105 4806 14870 7602 
27400,359 14839 569 571 570 18123 2634 13845 501 16772 
27401,15099 8414 15119 7581 6526 8666 15120 15114 3879 6404 
27402,13983 6793 6798 15705 13723 17372 963 9890 9953 6291 
27403,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27404,4778 4759 8445 194 9422 9916 10411 15910 13423 16512 
27405,8736 11220 11734 10813 13837 15908 11223 9132 11902 8725 
27406,3876 9205 15101 15100 12469 5190 15102 4705 5192 4770 
27407,521 5203 5204 5202 7595 4506 17863 5189 5909 5120 
27409,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27410,6404 10227 6289 5113 8638 8635 3601 3509 4416 9302 
27412,5113 6289 4057 8481 5112 5645 7310 8483 4844 6292 
27413,5508 8445 3805 8414 1212 4657 4634 3806 8668 724 
27414,5645 10466 4037 8635 8483 4119 4410 7192 4055 1383 
27415,7376 18158 18157 3105 75 18143 18156 18153 14847 6794 
27416,5562 10466 5561 3105 5645 724 5113 6289 3568 3569 
27417,7219 5297 3806 5294 5301 8483 187 5044 5115 10068 
27418,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27419,3877 3593 8982 7581 9446 8414 8404 3568 15384 8984 
27420,3079 15303 12021 10126 6341 15595 14778 9188 9018 18138 
27421,8940 8011 14249 8936 1656 5012 9337 12531 6920 4936 
27422,3807 5560 5044 4629 3815 5510 724 6943 3922 10232 
27423,3902 197 189 4770 7584 194 192 4742 5297 5190 
27424,7433 8565 5246 5248 7190 5678 8279 10067 6171 5681 
27425,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27426,10068 2301 5508 5561 12469 5560 5142 7368 8982 4799 
27427,521 15031 4769 5142 9475 9126 6526 8257 9477 2301 
27428,15227 189 192 194 8306 15228 187 5920 15226 15225 
27429,189 192 194 4691 7607 5560 7609 10227 5297 8856 
27430,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27431,4019 10227 14319 17870 4357 4346 4359 10055 5951 16374 
27432,5189 5190 9228 4035 10141 4771 5112 3922 4770 4123 
27433,18096 18094 4656 18101 6794 18100 3516 3806 8857 3517 
27435,15119 15102 15100 10067 15114 8666 11734 5192 8414 15227 
27436,8849 16661 4284 4287 16578 7335 5523 4028 3991 8514 
27437,4629 7708 18286 6943 3806 3815 4634 8545 4693 8306 
27438,4279 5192 9126 5189 5203 3568 9475 5202 6530 5206 
27439,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27440,16224 16182 17742 4191 7703 16225 657 4077 5834 15851 
27441,10962 10785 15814 1899 5951 13568 17029 9180 8065 4434 
27442,7141 2445 2570 6759 10522 4774 3403 10846 10192 6369 
27443,18096 4361 5113 6793 4629 3898 8481 4034 15852 17870 
27444,4034 9205 4035 17559 7662 17732 17735 4361 4142 4365 
27446,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27447,10068 4654 4657 4127 4634 8638 4728 4656 5143 9303 
27449,9199 9206 9202 9205 6229 9208 5918 12469 5921 7581 
27450,8481 187 197 5113 5562 189 6289 7581 192 8982 
27451,1824 9921 10068 12729 11417 15564 18475 13932 12843 7403 
27452,3999 15147 5645 10466 7310 12969 6292 6289 16267 12193 
27453,9224 3922 4034 4365 5455 4035 16182 4123 17559 4362 
27454,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
27455,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27456,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27457,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27458,17748 5729 6984 17352 17349 3572 3565 17351 10011 5401 
27459,16293 6289 8481 6650 5128 10466 5322 1212 8635 6292 
27460,4720 4719 17600 4688 3797 15595 15333 15822 1220 14991 
27461,3572 3566 9205 3593 7581 15101 8666 15102 15099 3582 
27462,4779 5139 5206 5144 4767 5200 17567 4827 3569 12245 
27463,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27464,6119 7478 6117 17559 16224 6120 4124 7699 7326 9229 
27465,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
27466,4634 4658 4361 17558 16224 16225 4194 3922 4124 3626 
27467,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27468,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27469,3898 17502 6776 8261 7711 8259 6794 4034 6780 9446 
27470,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27471,4657 725 5725 10067 4658 189 197 194 187 5724 
27472,16186 17558 2607 16182 17559 7703 657 203 7699 11284 
27473,9199 194 187 9206 9202 9201 4018 18175 7581 15462 
27474,17559 4361 12038 15892 4034 5127 16181 5297 4035 9224 
27475,379 18094 18101 18096 18098 18093 18097 10234 18095 10444 
27476,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27477,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
27478,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
27479,12257 12259 8445 5297 4844 7607 8666 7609 6289 5294 
27480,3572 3566 4748 8526 3593 7581 12469 5044 8982 5653 
27481,8309 8308 17836 4251 6292 10227 5113 4844 10466 7310 
27483,10466 6018 5112 5115 4844 6404 6292 6289 4410 8483 
27484,4657 15101 4634 15100 11734 15099 17836 8414 7581 8666 
27485,5721 16170 8714 10037 8938 15227 4297 8009 15224 10585 
27486,724 10112 8914 8526 15118 8915 13202 8445 8306 8666 
27487,3561 5018 3563 7931 6798 10141 5227 7172 7533 5300 
27488,8638 5113 5142 6404 2301 6289 10227 4127 5128 9302 
27490,13325 10966 11754 2044 2937 11584 17194 13105 4788 6860 
27491,11833 11834 16209 15245 5921 6857 8214 4410 15101 6491 
27492,5897 5896 9132 11309 8666 7437 9129 6280 12469 4396 
27493,520 5921 5922 5920 5113 5919 15309 5034 16209 373 
27494,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27495,4634 4629 17750 4728 4712 17748 3806 4713 4726 189 
27496,7711 4652 728 5542 7708 6173 6947 7178 5117 5537 
27497,17558 7703 16224 7332 4187 3407 4186 467 4361 17719 
27499,4318 12038 12194 652 12463 4937 7275 7107 4323 12644 
27500,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27501,4361 3806 3383 5297 3922 4070 187 6292 5044 4033 
27503,4703 4704 1415 4691 18280 4687 17784 1904 651 2499 
27504,5645 17955 5296 5294 14847 4037 6780 8478 5112 8857 
27505,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27506,8309 3807 4128 5560 8481 5112 17955 5296 11905 187 
27507,6545 76 6309 13836 4437 10058 3215 8118 10062 8804 
27508,10067 6798 5143 17955 5142 5562 14847 2015 7581 197 
27509,4199 4201 6267 2981 6984 6901 6839 5868 15346 18425 
27510,5113 4724 4705 4844 4771 6292 8483 8481 4722 5297 
27512,8519 4035 4033 3922 6794 8508 8513 18201 4361 9228 
27513,5192 7495 4082 5191 5204 7493 4784 3842 3654 6888 
27514,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27516,9477 15030 5136 5135 15031 9475 7584 4785 8468 9476 
27517,4128 7437 8765 5732 889 2818 4214 2805 4691 7493 
27518,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27519,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27520,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27521,4124 4194 4193 4361 17559 16224 7823 16181 4431 16186 
27522,6798 8309 8308 9205 11734 7581 15101 9199 13837 11733 
27523,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27524,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
27525,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27526,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27527,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27528,7495 7493 5920 18096 5922 3842 3654 5919 8009 18095 
27529,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27530,521 5920 5922 17547 5919 12231 4762 5589 12172 11827 
27531,8856 4059 8399 5617 4051 11240 3417 14265 5294 144 
27532,5653 8179 6018 5005 5044 5661 12038 5664 15851 8600 
27533,4279 32 33 8635 8505 5113 4361 10227 3509 8638 
27535,10068 2301 10163 7710 18098 12469 7584 4634 15458 8564 
27536,11734 5190 9132 738 5005 736 11733 5192 10572 4976 
27537,6404 10227 8638 4280 6289 5113 7962 13577 16041 4279 
27538,3527 3528 3533 3534 3530 3536 11902 739 6985 735 
27539,4657 4658 16659 4713 4726 4361 9302 7335 3898 4727 
27540,3898 4034 4035 4361 9224 4033 17558 4365 17559 9228 
27541,5297 8481 10466 6793 16210 5112 4034 5610 5560 12720 
27542,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
27543,1411 998 1594 1415 999 1764 1995 3908 1936 1595 
27544,7495 7493 10068 3842 10153 8556 5895 5737 5896 5752 
27545,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27547,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27548,10227 17955 8638 7581 5113 6404 6289 8635 2301 4410 
27549,5297 5294 5301 8483 12152 5115 13028 12997 9291 12874 
27550,4691 4687 4695 8445 5275 3541 7576 3542 4737 4844 
27551,10252 12428 18393 16888 18480 16072 3430 11093 8651 17735 
27552,9206 9204 9201 4717 3922 4033 4771 4630 4724 4708 
27553,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27554,10419 10416 15505 12225 10418 11692 10322 12536 10313 1909 
27555,8854 8856 8853 8855 8857 11395 13831 5475 5520 10117 
27556,1027 3783 12982 14619 13773 4611 6135 4353 14614 16187 
27557,3898 4034 15729 15732 4035 4361 9224 4033 17558 4365 
27558,11905 7354 4359 4217 11270 5183 16185 4357 14621 16022 
27559,3529 3842 3654 3536 5508 3565 3533 5561 3527 6985 
27560,2499 6100 13177 3743 1434 4851 11368 9865 6907 16180 
27561,9019 9018 5645 10466 7310 6292 6289 8179 5113 17955 
27562,4657 4658 4728 8666 4638 9461 2758 1023 7172 10141 
27564,8186 6018 5113 6555 14883 5697 11403 5115 3611 4458 
27565,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27566,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
27567,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
27569,15223 15225 15226 15228 5280 5143 10067 5142 6043 7581 
27570,4634 4728 3568 4755 3569 15120 9461 15119 4638 4637 
27572,8635 5593 8666 10227 8670 9448 5142 5562 6404 7437 
27573,5133 3579 3999 5147 4420 16267 1034 5137 4785 6650 
27574,7584 5297 8481 4361 9002 10466 6793 5112 10232 5190 
27575,15101 15100 15222 15227 15228 12469 15225 4790 15120 4784 
27576,11285 2560 7904 11504 10892 7906 15306 13764 10175 15677 
27577,189 192 187 17750 7581 6526 8668 15119 5143 10227 
27578,8481 187 197 5113 5562 189 6289 7581 192 8982 
27579,6119 6118 18343 10611 9046 15907 1126 3102 11417 8310 
27580,2810 9427 15156 9422 13551 8763 10649 15171 594 6132 
27581,3073 3095 3069 14779 3289 14722 3089 16242 1264 7609 
27583,15114 189 194 187 192 9461 6530 15101 8635 5897 
27584,4658 7495 521 4703 4704 3842 3654 9461 4728 15716 
27585,14839 6915 7185 9246 15293 12470 5645 570 14515 4037 
27586,4634 4658 4728 8666 9461 15855 11933 2243 18276 10002 
27587,9874 9119 9878 3782 12495 8681 12512 15590 5318 9453 
27588,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
27589,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27590,4658 4728 8666 9461 4638 7583 1943 4637 8306 6648 
27591,10082 6706 9147 4388 8380 10660 10228 6954 17668 10729 
27592,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27593,18094 18101 18100 18098 18092 18096 18097 18095 3609 2910 
27594,9262 9259 3572 3565 6526 7581 9446 9264 5562 9461 
27596,3807 5560 5044 4629 3815 5510 5479 724 10928 6943 
27597,189 192 197 187 10078 10067 10579 10055 4302 17752 
27598,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27599,11734 2775 17836 5143 9229 7581 5142 739 10067 735 
27600,11328 6546 5725 5724 4437 5726 5722 6918 7594 6919 
27601,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
27602,18156 3805 5561 145 2301 1023 10466 8500 724 4630 
27603,18235 18230 18233 18236 18238 6292 118 4844 10466 18150 
27604,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
27605,12968 15728 13892 14993 5612 6843 9364 6042 5645 17102 
27606,4689 4688 4690 5933 4719 7706 3554 5935 5901 15570 
27607,15114 15102 15099 15100 12469 4748 6530 9461 8414 3879 
27608,7607 7609 572 571 8203 6021 11291 8710 12923 14068 
27609,3566 8638 8982 3593 7581 8666 8414 10227 4657 5143 
27610,5007 5008 2992 12889 11886 11033 5611 9625 2598 6812 
27611,10934 10940 10939 5653 8856 10937 8854 8858 5294 8857 
27612,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
27613,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27614,4844 6018 5113 8635 8638 6289 4280 6292 3509 4410 
27615,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27616,15496 8414 8982 6526 3565 3566 8984 13845 9303 13663 
27617,8857 8853 8854 8858 10158 18078 4454 3847 5143 1049 
27619,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27620,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
27621,8565 10067 4357 16374 4359 4657 16376 4634 9224 4658 
